timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,cardano,dogecoin,solana,total
2016-01-05,758.21,0.22,0.0,,0.38,,,,0.05,,758.86
2016-01-06,833.34,0.33,0.54,,0.32,,,,0.06,,834.59
2016-01-07,1637.95,0.64,0.54,,0.32,,,,0.07,,1639.52
2016-01-08,1501.74,0.55,0.01,,0.29,,,,0.12,,1502.71
2016-01-09,1085.55,0.25,0.0,,0.31,,,,0.42,,1086.53
2016-01-10,1361.1,0.4,0.07,,0.19,,,,0.14,,1361.9
2016-01-11,1182.73,1.03,0.12,,0.22,,,,0.09,,1184.19
2016-01-12,888.59,2.96,0.01,,0.3,,,,0.25,,892.11
2016-01-13,1584.49,1.0,0.01,,0.49,,,,0.14,,1586.13
2016-01-14,1266.3,0.73,0.02,,0.85,,,,0.07,,1267.97
2016-01-15,1576.73,4.05,0.02,,0.72,,,,0.1,,1581.62
2016-01-16,1710.58,2.38,0.07,,0.33,,,,0.08,,1713.44
2016-01-17,1476.29,1.18,0.07,,0.33,,,,0.03,,1477.9
2016-01-18,1357.7,4.07,0.16,,0.52,,,,0.03,,1362.48
2016-01-19,1157.11,1.68,0.01,,0.22,,,,0.03,,1159.05
2016-01-20,1674.25,2.9,0.02,,0.73,,,,0.07,,1677.97
2016-01-21,1484.72,1.67,0.04,,0.35,,,,0.02,,1486.8
2016-01-22,1626.85,1.59,0.03,,0.36,,,,0.09,,1628.92
2016-01-23,755.38,2.21,0.02,,0.33,,,,0.08,,758.02
2016-01-24,1458.28,9.58,0.02,,0.34,,,,0.1,,1468.32
2016-01-25,1332.19,10.88,0.04,,0.41,,,,0.19,,1343.71
2016-01-26,1231.35,11.67,0.08,,0.76,,,,1.69,,1245.55
2016-01-27,1023.66,7.05,0.08,,0.76,,,,1.92,,1033.47
2016-01-28,1144.82,5.04,0.08,,2.21,,,,1.15,,1153.3
2016-01-29,1378.22,6.53,0.08,,2.89,,,,0.33,,1387.97
2016-01-30,926.77,3.67,0.08,,1.24,,,,0.31,,931.99
2016-01-31,795.21,5.83,0.08,,0.96,,,,0.38,,802.38
2016-02-01,1028.4,3.99,0.08,,0.84,,,,0.19,,1033.42
2016-02-02,669.49,3.6,0.08,,0.82,,,,0.08,,673.99
2016-02-03,701.51,4.03,0.08,,0.8,,,,0.1,,706.44
2016-02-04,1068.49,3.53,0.08,,1.17,,,,0.15,,1073.34
2016-02-05,1099.2,2.64,0.07,,1.18,,,,0.14,,1103.16
2016-02-06,979.58,1.92,0.07,,1.85,,,,0.28,,983.63
2016-02-07,551.08,7.1,0.07,,2.47,,,,0.15,,560.8
2016-02-08,542.26,9.78,0.07,,1.05,,,,0.09,,553.18
